,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,3.84508972355507,1.8104242374894692,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,6.666666666566667,360.0,18.966787799831508,25.0,0.0
1,1.5628155316862866,1.9512543615877638,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,5.833333333233334,360.0,21.22006978540422,29.0,0.0
2,4.8280793035381535,1.6761132407956023,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.999999999900001,360.0,16.817811852729637,26.0,0.0
3,1.5184802268808895,1.8825841810885566,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.166666666466668,360.0,20.121346897416906,28.000000000000004,0.0
4,2.14881056949757,1.7685293855317075,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3333333331333344,360.0,18.29647016850732,27.0,0.0
5,0.8,1.945575475257479,5.999999999999993,0.0,0.0,1.6855840748419624,1.0,0.0,0.0,1.0,0.0,0.0,2.8651155345661223,359.99999999999955,21.129207604119664,29.0,0.0
6,0.8,2.2307692569653046,5.999999999999993,2.8025291573458997,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,3.49568459496895,359.99999999999955,25.692308111444873,33.0,0.0
7,0.8,2.0179155099884003,6.0,0.3208313148332431,1.0,0.0,-0.0,0.0,1.1324274851176597e-14,1.0,0.0,0.0,3.5678716408064295,360.0,22.286648159814405,31.0,0.0
8,0.8,2.053567259515247,6.0,0.7844003713749403,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,3.744361724365791,300.0,22.857076152243955,30.999999999999996,0.0
9,0.8,2.049303050615742,6.0,0.9400676513303248,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,3.955876945915114,300.0,22.78884880985187,31.0,0.0
10,0.8,2.1289677019560576,6.0,2.377702392320342,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,4.490859984187191,300.0,24.06348323129692,32.0,0.0
11,0.8,2.1143284464590204,6.0,2.1972396476971574,1.0,0.0,-0.0,0.0,1.1324274851176597e-14,1.0,0.0,0.0,4.9852389049190515,300.0,23.829255143344326,32.0,0.0
12,0.8,2.353517626639663,2.9749430142469473,3.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,5.660238904919051,148.74715071234738,27.656282026234607,35.0,0.0
13,0.8,2.1512804809165598,5.17951230533504,3.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,6.335238904919051,258.975615266752,24.420487694664956,33.0,0.0
14,0.8,2.185674028018139,4.629215551709775,3.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,7.010238904919051,231.46077758548876,24.970784448290225,33.0,0.0
15,0.8,2.1815623785419063,4.695001943329499,3.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,7.685238904919051,234.75009716647497,24.9049980566705,33.00000000000001,0.0
16,0.8,2.02376516029132,6.0,1.780242564661127,1.0,0.0,-0.0,0.0,1.1324274851176597e-14,1.0,0.0,0.0,8.085793481967805,360.0,22.380242564661117,30.999999999999996,0.0
17,0.8,2.606892640187627,-3.1102822430020334,3.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,8.760793481967806,-186.616934580122,31.710282243002034,38.0,0.0
18,0.8,2.2639436545260088,2.376901527583848,3.0,1.0,0.0,-0.0,0.0,1.1324274851176597e-14,1.0,0.0,0.0,9.435793481967806,142.61409165503088,26.22309847241614,34.99999999999999,0.0
19,0.8,2.478557163364928,-1.0439223965462294,3.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,10.110793481967807,-62.63534379277377,29.65691461383885,37.0,0.0
20,0.8,2.5218111410376833,-1.7402558661453016,3.0,1.0,0.0,-0.0,0.0,1.1324274851176597e-14,1.0,0.0,0.0,10.785793481967808,-104.4153519687181,30.348978256602933,38.0,0.0
21,0.8,2.511527898157545,-1.5647584876594935,3.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,11.460793481967809,-93.88550925956962,30.184446370520718,38.0,0.0
22,0.8,2.591893513008416,-4.762222997581334,0.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,11.460793481967809,-285.73337985488007,31.470296208134656,39.0,0.0
23,0.8,2.5771692032297264,1.3652927483243786,3.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.13579348196781,81.91756489946272,31.234707251675623,39.0,0.0
24,0.8,2.5789253014685034,-1.6628048234960544,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.13579348196781,-116.39633764472381,31.262804823496054,39.0,0.0
25,0.8,2.9744514040021635,-6.0,0.9891315227969883,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.358348074597131,-420.0,37.591222464034615,44.00000000000001,0.0
26,0.8,2.585002799126779,-0.9700978545781354,0.0,0.0,0.21005306854967074,1.0,0.0,0.0,1.0,0.0,0.0,12.3,-67.90684982046947,31.360044786028467,40.0,0.0
27,0.8,2.572849490099024,0.4344081584156214,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.3,30.4085710890935,31.165591841584387,39.0,0.0
28,0.8,2.8960113148233253,-3.736181037173221,0.0,1.0,0.0,-0.0,0.0,1.1324274851176597e-14,1.0,0.0,0.0,12.3,-261.5326726021255,36.336181037173205,43.0,0.0
29,0.8,2.8369369596580882,-1.7847196863810382,0.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,12.3,-124.93037804667267,35.39099135452941,43.00000000000001,0.0
30,0.8,2.9231307377883824,-2.170091804614117,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.3,-151.90642632298818,36.77009180461412,44.00000000000001,0.0
31,0.8,2.907699973719976,-1.9231995795196184,0.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,12.3,-134.6239705663733,36.52319957951961,44.0,0.0
32,0.8,2.8303938587078163,-0.6688684722497769,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.3,-46.82079305748438,35.28630173932506,43.0,0.0
33,0.8,2.9238950535480988,-1.1768095857057972,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.3,-82.3766709994058,36.78232085676958,43.99999999999999,0.0
34,0.8,2.9076072476151276,-0.9217159618420396,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.3,-64.52011732894277,36.52171596184204,44.0,0.0
35,0.8,2.988700684747305,-2.180472477374117,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.3,-152.6330734161882,37.81921095595688,45.0,0.0
36,0.8,2.9738882040828134,0.02988997570648877,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.3,2.092298299454214,37.582211265325014,45.0,0.0
37,0.8,3.0548027785436704,-1.2481367221114894,0.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,12.3,-87.36957054780426,38.87684445669873,46.000000000000014,0.0
38,0.8,3.306,-4.7445773267542695,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,1.6393500785191364,0.0,12.3,-332.12041287279885,42.896,49.36064992148086,0.0
39,0.8,3.2302325162951493,-3.926424623023699,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,12.3,-274.84972361165893,41.68372026072239,49.0,0.0
40,0.8,3.306,-1.9426129356733748,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.18023287596151505,0.0,12.3,-135.98290549713624,42.896,49.81976712403848,0.0
41,0.8,3.306,-1.7711618930271413,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,1.0127165364621433,0.0,12.3,-123.9813325118999,42.896,49.98728346353786,0.0
42,0.8,3.306,-1.5986837816751616,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,2.0018727642668637,0.0,12.3,-111.9078647172613,42.896,49.99812723573313,0.0
43,0.8,3.306,-3.482608708839935,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,2.001129380256245,0.0,12.3,-243.78260961879545,42.896,49.998870619743755,0.0
44,0.8,3.306,-2.4808420890607557,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,3.001078450292461,0.0,12.3,-198.46736712486046,42.896,49.99892154970753,0.0
45,0.8,3.306,-3.0117262844988875,0.0,1.0,0.0,-0.0,0.0,0.0,4.001074965290975,5.0,0.0,12.3,-240.938102759911,42.896,49.998925034709025,0.0
46,0.8,3.306,-2.093474850686609,0.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,4.001074726719624,4.999999999999993,0.0,12.3,-167.47798805492874,42.896,49.99892527328039,0.0
47,0.8,3.306,-2.643681079835543,0.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,5.001074710385469,4.999999999999993,0.0,12.3,-211.49448638684345,42.896,49.99892528961453,0.0
48,0.8,3.306,-2.779260316514605,0.0,1.0,0.0,-0.0,0.0,0.0,5.0010747093677566,5.0,0.0,12.3,-222.3408253211684,42.896,49.99892529063224,0.0
49,0.8,3.306,-3.6573827214115187,0.0,1.0,0.0,-0.0,0.0,0.0,5.001074709306934,5.0,0.0,12.3,-292.59061771292147,42.896,49.998925290693066,0.0
50,0.8,3.306,-3.1495724431044922,0.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,5.001074709202721,5.0,0.0,12.3,-251.9657954483594,42.896,49.99892529079729,0.0
51,0.8,3.306,-1.3703698986636428,3.0,1.0,0.0,-0.0,0.0,0.0,3.001074709186769,5.0,0.0,12.975000000100001,-109.62959189309143,42.896,49.998925290813226,0.0
52,0.8,3.306,-1.8407334459108644,3.0,1.0,0.0,-0.0,0.0,0.0,1.0,4.001074709285739,0.0,13.650000000200002,-147.25867567286915,42.896,49.99892529071426,0.0
53,0.8,3.306,-1.9911579532720558,3.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0010747092013066,4.999999999999993,0.0,14.325000000200003,-159.29263626176447,42.896,49.998925290798695,0.0
54,0.8,3.306,-2.0330346152780296,3.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0010747091866765,5.0,0.0,15.0,-162.64276922224238,42.896,49.99892529081332,0.0
55,0.8,3.306,-5.178771777677092,0.0,0.0,1.4210854715202004e-14,1.0,0.0,0.0,1.0,4.00107470928571,0.0,14.999999999999998,-414.30174221416735,42.896,49.99892529071428,0.0
56,0.8,3.295182174910271,-6.0,0.0,0.0,7.105427357601002e-15,1.0,0.0,0.0,1.0,4.13775350105486,0.0,14.999999999999998,-480.0,42.72291479856434,49.862246498945126,0.0
57,0.8,3.306,-5.363234300621965,0.0,0.0,7.105427357601002e-15,1.0,0.0,0.0,1.0,4.026246829634282,0.0,14.999999999999998,-429.0587440497572,42.896,49.97375317036571,0.0
58,0.8,3.227066613914208,-3.7568895627802235,0.0,0.0,7.105427357601002e-15,1.0,0.0,0.0,1.0,0.0,0.0,14.999999999999998,-338.1200606502201,41.63306582262733,49.00000000000001,0.0
59,0.8,3.306,-4.455824924450112,0.0,0.0,7.105427357601002e-15,1.0,0.0,0.0,1.0,0.1848577374653999,0.0,14.999999999999998,-401.02424320051006,42.896,49.81514226253461,0.0
60,0.8,3.2278816793464435,-2.5948038753265052,0.0,0.0,7.105427357601002e-15,1.0,0.0,0.0,1.0,0.0,0.0,14.999999999999998,-233.53234877938547,41.6461068695431,49.0,0.0
61,0.8,2.7665022767544287,4.708917648590456,0.0,0.0,7.105427357601002e-15,1.0,0.0,0.0,1.0,0.0,0.0,14.999999999999998,423.802588373141,34.26403642807086,43.000000000000014,0.0
62,0.8,2.8523482324301965,2.5094521803557157,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,225.8506962320144,35.637571718883144,43.0,0.0
63,0.8,2.842114606398567,3.0251888351722513,0.0,0.0,7.105427357601002e-15,1.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,15.0,272.26699516550264,35.47383370237707,43.0,0.0
64,5.972509772621812,2.447616183364162,6.0,0.0,0.0,7.105427357601002e-15,1.0,0.0,0.0,1.0,0.0,0.0,15.0,540.0,29.161858933826593,37.99999999999999,0.0
65,0.8,2.757792494172099,6.0,0.0,0.0,1.3521446540581792,1.0,0.0,0.0,1.0,0.0,0.0,14.624404262761619,540.0,34.124679906753585,41.0,0.0
66,7.0,2.3887985476976397,6.0,0.0,0.0,0.3033469776552664,1.0,0.0,0.0,1.0,0.0,0.0,14.540141213412934,540.0,28.220776763162235,37.00000000000001,0.0
67,6.574382104856138,2.453371081441175,6.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,14.540141213412934,540.0,29.253937303058798,37.0,0.0
68,7.0,2.208215369160083,6.0,0.0,0.0,3.0,1.0,0.0,2.495130246296263,1.0,0.0,0.0,13.7068078800796,540.0,25.331445906561328,33.99999999999999,0.0
69,7.0,2.3320279345876327,6.0,0.0,0.0,3.0,1.0,0.0,0.3490769504651752,1.0,0.0,0.0,12.873474546746266,540.0,27.312446953402123,35.0,0.0
70,7.0,2.2329756210837832,6.0,0.0,0.0,3.0,1.0,0.0,2.256844368753626,1.0,0.0,0.0,12.040141213412932,540.0,25.72760993734053,33.99999999999999,0.0
71,7.0,2.4873797043989176,6.0,0.0,0.0,3.0,1.0,0.0,1.2966859424919335,1.0,0.0,0.0,11.206807880079598,540.0,29.798075270382682,37.0,0.0
72,7.0,2.648758250667035,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,10.373474546746264,570.0,32.38013201067256,39.61707390578847,2.617073905788466
73,3.822272872792837,2.8838215824328457,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,9.54014121341293,570.0,36.14114531892553,43.0,0.0
74,7.0,2.7962191956931255,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,8.706807880079596,570.0,34.73950713109001,42.467100637880186,0.4671006378801863
75,4.8304476346121135,2.930721658663489,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,7.873474546746263,570.0,36.89154653861583,44.0,0.0
76,0.8,3.306,4.2366840167657625,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.9562097690297833,0.0,7.04014121341293,423.66840167657625,42.896,49.04379023097022,0.0
77,0.8,3.306,2.597403481258274,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0633826035755476,0.0,6.206807880079597,259.7403481258274,42.896,49.93661739642446,0.0
78,0.8,3.306,1.796724648544602,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0053458020443884,0.0,5.373474546746264,179.6724648544602,42.896,49.99465419795561,0.0
79,0.8,3.306,1.1722915576904296,0.0,0.0,3.0,1.0,0.0,4.218847493575595e-15,1.0,2.001367276739998,0.0,4.540141213412931,117.22915576904296,42.896,49.99863272326,0.0
80,0.8,3.306,1.2356239414013606,0.0,0.0,1.2245083682865512,1.0,0.0,4.218847493575595e-15,1.001094728833893,5.0,0.0,4.2,123.56239414013605,42.896,49.99890527106611,0.0
81,0.8,3.306,1.544762961911364,0.0,1.0,0.0,-0.0,0.0,0.0,6.001076079108715,5.0,0.0,4.2,154.4762961911364,42.896,49.998923920791285,0.0
82,0.8,3.306,1.1201383787515384,0.0,1.0,0.0,-0.0,0.0,0.0,6.001074802944602,5.0,0.0,4.2,112.01383787515384,42.896,49.99892519695538,0.0
83,0.8,3.306,-0.33126837872692483,0.0,1.0,0.0,-0.0,0.0,0.0,7.001074715617152,5.0,0.0,4.2,-29.814154085423233,42.896,49.99892528428285,0.0
84,0.8,3.306,-0.4702117061319979,0.0,1.0,0.0,-0.0,0.0,0.0,4.001074709641374,5.0,0.0,4.2,-42.31905355187981,42.896,49.998925290258626,0.0
85,0.8,3.306,-1.0827349829086754,0.0,1.0,0.0,-0.0,0.0,0.0,4.0010747092324355,5.0,0.0,4.2,-97.4461484617808,42.896,49.99892529066756,0.0
86,0.8,3.306,-1.892414632916221,0.0,1.0,0.0,-0.0,0.0,0.0,1.0010747092044685,5.0,0.0,4.2,-170.3173169624599,42.896,49.998925290695524,0.0
87,0.8,3.306,-1.8065662942625542,2.999999999999999,1.0,0.0,-0.0,0.0,0.0,1.0,0.0010747093025358367,0.0,4.875,-144.52530354100435,42.896,49.99892529069746,0.0
88,0.8,3.226937265146752,-4.188456602465777,0.0,1.0,0.0,-0.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,4.875,-335.0765281972622,41.63099624234803,49.0,0.0
89,0.8,2.924907058749744,-1.5950524982865701,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,4.875,-127.60419986292561,36.7985129399959,44.99999999999999,0.0
90,0.8,2.427442716979294,5.138262180355682,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,4.875,411.06097442845453,28.8390834716687,38.0,0.0
91,0.8,2.206145678196857,6.0,0.0,0.0,1.8529427093065554,1.0,0.0,4.218847493575595e-15,1.0,0.0,0.0,4.36029369185929,480.0,25.298330851149714,34.0,0.0
92,6.754774834027686,1.778215350988468,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.526960358525957,480.0,18.451445615815487,27.999999999999996,0.0
93,5.2746816220860655,1.7809505214209314,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.6936270251926233,480.0,18.4952083427349,26.999999999999996,0.0
94,4.621070568678805,1.706626263704353,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.8602936918592898,480.0,17.306020219269648,26.0,0.0
95,7.0,1.657538082924411,6.0,0.0,0.0,1.2970572906934434,1.0,0.0,0.0,1.0,0.0,0.0,1.5,480.0,16.520609326790577,25.20264418328354,1.2026441832835353
